id,Соотношение матрица-наполнитель,"Плотность, кг/м3","Модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2"
858,3.133252947,1987.311373000,749.086041400,70.682827410,22.407308790,307.698213300,399.313683500,73.909383040,1188.307418000,150.144485200
859,1.637759221,1994.089395000,1501.915969000,106.703067800,22.086939820,277.271915400,390.592062600,74.255045600,2275.243194000,159.764639700
860,2.649748257,1852.622447000,810.250225500,119.344256100,21.189371090,280.116041700,1182.326112000,72.558812120,2479.149745000,333.307539800
861,0.875457631,2021.354918000,844.593735300,79.199403890,23.112372640,251.490126400,6.779255259,72.098615440,2793.115364000,143.908878600
862,2.849541609,1894.961350000,604.477843500,85.026092570,20.552999670,259.486327400,322.525590400,70.186363240,2780.436589000,147.772556800
863,3.710894892,1894.974152000,440.409654100,92.228825650,25.610897730,189.208392100,753.144055700,68.761810410,2003.318621000,160.744660500
864,1.235544236,1850.473510000,1159.930707000,82.865480090,21.688738240,292.738119100,611.405489400,72.121553300,2190.466468000,195.396895100
865,3.189970566,2019.706055000,1102.296588000,167.194047800,18.437270680,346.658338700,143.236947600,67.626415580,1985.264508000,199.399819000
866,4.487537845,2038.194186000,790.210119100,105.304124900,19.848828350,270.679400400,451.309770400,77.061554590,1851.186556000,240.185214600
867,4.748315523,2082.620963000,594.402727400,190.318107200,22.222827140,269.840299600,372.333716500,76.501451920,3197.831498000,190.875279000
868,1.019829873,1967.481344000,846.448453900,107.207380400,18.083115150,324.982919200,267.147525700,67.728967250,2574.603443000,256.106132600
869,2.639930869,1907.273175000,918.925946800,118.913338200,22.283368670,293.819973600,494.399698300,74.628684420,3466.097043000,201.934028800
870,4.271469340,2054.570365000,1215.947731000,110.613730000,25.832229330,343.584498800,443.401141600,74.943329080,2573.638121000,254.380764400
871,1.712894885,1843.968285000,934.531371300,90.827307000,21.713849180,286.890668700,209.364500700,71.810145920,2605.464064000,238.321652800
872,2.726567104,2123.461165000,1338.880831000,72.660413710,21.982326630,223.985566400,277.093362700,72.958415820,2298.076832000,167.165626600
873,4.484134576,1740.657496000,984.287950700,61.105568510,22.552745970,310.232466300,98.935192270,74.824992730,2127.387762000,243.620388700
874,3.302869412,1926.496731000,698.938816600,121.662803900,20.576897870,315.027783900,664.306905500,73.946107640,3313.821915000,186.528622000
875,1.726906172,1942.949998000,762.685951600,118.050764200,19.371613960,318.662923800,288.130197200,72.501610690,2323.033082000,211.868724300
876,2.801989725,2041.275213000,587.064755800,114.730452600,22.463683650,331.026024900,870.242359900,69.303446010,2259.784269000,221.240009600
877,5.455566178,2099.973071000,1249.672556000,108.676612800,20.171757310,223.516609900,467.645148000,66.657495390,2317.268743000,219.733227900
878,3.904706079,2066.208191000,175.463334200,145.406499700,19.952849860,340.516221800,669.453555900,73.874278540,1756.753802000,159.649742100
879,2.478739142,1865.231920000,690.557979700,125.164250300,18.607306210,294.557667600,279.027176100,74.786845210,1889.599157000,258.744767700
880,2.337851380,1949.698685000,618.124271400,141.181564100,18.909410360,220.708092900,811.540017600,69.201222360,3329.337538000,212.259511800
881,4.864316684,1924.112827000,915.469141800,98.444675840,23.418492440,301.941400500,132.354841000,69.612617590,2152.127763000,130.658215200
882,3.508251064,1957.883238000,1352.320926000,127.286349900,22.129923220,309.062718700,331.799800100,71.998690550,2699.016721000,223.536269100
883,3.175203192,2017.668418000,429.315087600,120.459241700,18.888179770,221.623818800,549.996191300,71.554991120,2616.864265000,237.039086900
884,3.536229792,1813.684114000,37.954595020,135.867681800,18.838844740,262.002851800,42.406085160,76.850058290,2505.540449000,205.074740800
885,3.350538533,1964.864776000,1140.391684000,96.812897280,21.572127600,284.781260200,887.796828300,72.871322400,2412.682294000,283.565145900
886,1.885173864,1907.231491000,320.046186500,133.790192800,18.789287170,357.274793100,202.585386000,75.529835710,2882.451195000,238.737603100
887,2.655587472,2043.989781000,418.853242200,96.236271980,21.946416550,310.290106300,734.441951100,71.971668720,2702.394446000,256.222074400
888,3.499959064,1907.219514000,1075.796712000,85.671888260,19.117145560,348.474826500,710.731935500,70.149079260,2502.038375000,337.782808200
889,4.411973639,1897.785891000,654.532983500,104.267911900,27.452727350,271.364108500,525.643078700,70.200552950,3088.222321000,305.719083500
890,0.927840695,1952.857390000,304.058313900,105.938449400,24.791859150,318.140519100,386.789236700,72.221529060,2640.186903000,84.490129300
891,1.545707695,1964.115423000,1163.382114000,134.559327500,21.027608840,251.316137000,856.451976600,67.294077030,2577.297448000,173.452090300
892,3.434631783,1881.362859000,832.681726900,126.163445600,16.667531790,292.011741700,125.913335300,67.236099270,2363.398060000,198.320944900
893,2.624045278,1914.493458000,754.479102100,143.016076100,25.897579740,288.343742400,716.929497300,76.371267640,2468.491611000,173.150018600
894,1.241902850,1941.719354000,1099.211000000,120.842759900,15.881667510,354.394546900,280.473006000,70.493333760,2599.820384000,171.944134800
895,5.314143685,1989.694082000,1101.576484000,97.606111890,23.293291580,337.223909500,858.256084100,74.626283030,1838.412707000,179.581459300
896,3.864034865,1954.394536000,501.727576600,51.135978930,24.175471000,206.794736500,182.426383000,77.818202910,2311.395581000,125.491763000
897,3.134921642,1952.477882000,875.447874500,41.429138990,22.458022830,288.312123600,155.638228800,72.686247530,3693.676531000,90.546146710
898,1.686885209,2079.483100000,523.735965800,88.940284600,20.469048720,370.304232800,336.340101500,74.191337520,1793.473754000,126.411865600
899,1.583117510,1898.699771000,855.344422900,81.292965940,18.435199020,338.136721200,488.422156300,79.568781410,2429.619356000,295.745179700
900,1.626945806,2041.009029000,1121.833091000,109.410885900,24.189351060,290.533547000,345.736723100,74.713688030,2045.587154000,230.681136800
901,3.395714728,1935.189902000,356.398132100,79.653191170,23.069705180,251.923557300,451.313045100,70.790502530,1633.427466000,246.086217800
902,2.433910532,2015.637381000,782.511651600,95.679090390,23.002843140,247.733961400,460.721125600,74.592909200,2240.799922000,236.868483200
903,3.052354562,1922.447078000,136.421877500,47.226653050,21.001922290,294.906351300,1058.858770000,80.239608870,2685.955491000,330.206809100
904,1.860969366,1962.070988000,911.704835500,129.726054900,23.520578840,193.820001800,278.086393700,72.306880180,2367.007729000,195.376390200
905,4.083863818,2038.906046000,772.686004600,101.859820600,25.276795300,224.389352500,716.923638000,78.860938550,1911.162088000,276.638281400
906,4.699549822,1961.765291000,142.242468300,145.848752600,21.762597670,319.203938600,610.236056500,72.648916100,2253.684145000,191.213356100
907,4.117496651,1960.344468000,868.624680400,80.651283840,23.513666810,294.750031800,894.942232200,76.259661320,3171.816521000,319.595240900
908,2.656357320,2059.639384000,914.508236000,152.474608000,24.429749440,353.806349400,710.848687200,73.264734540,2354.830599000,208.378508000
909,3.024516759,1982.269206000,692.901101500,72.254269670,25.456361840,221.818418800,406.606913700,77.152766640,2213.674603000,230.014020200
910,3.683189941,2099.692594000,243.778491400,70.358955010,25.406363980,256.627437100,484.874572200,70.601439210,2394.138555000,207.690951500
911,3.246539187,2057.091178000,738.957167000,143.639639000,24.925607150,325.004866600,379.873438700,72.055086430,2370.570518000,201.221869100
912,4.359363375,1997.896365000,528.529415300,127.572218700,23.282600920,328.512404800,272.632506100,72.043871090,2264.592326000,162.240678800
913,3.349110173,1891.852697000,961.489089400,112.321590200,25.614129060,291.677373700,144.412068000,72.638483960,2402.021083000,144.268839300
914,1.093208122,2042.816781000,579.454590500,172.570538500,25.891790260,324.066057600,778.196966600,70.434766610,3144.482872000,97.269313740
915,4.529072442,1816.400606000,428.924382200,138.348410500,24.757775280,233.724615100,530.591316700,76.823841540,2973.053247000,132.550916000
916,2.150679565,1977.586290000,837.177638700,110.254769900,21.109751150,285.896812300,111.378551500,71.606339790,3295.935565000,279.153338200
917,2.862544598,2035.523885000,1181.575819000,121.643830100,24.104629640,256.717503900,778.025364000,69.292847070,2374.638813000,157.933575600
918,1.651444051,1731.764635000,664.058923400,103.299033900,22.625732720,314.863696400,731.002551100,71.915251530,2368.576114000,208.293492000
919,2.030340041,1960.657425000,914.439784800,119.615352100,23.325001670,227.147787500,86.252874720,72.951914680,1966.565850000,76.023074650
920,1.304715245,2033.835477000,308.357686000,58.242932670,22.118428560,250.897046000,352.690478800,71.860362500,2823.012189000,299.111906800
921,2.415163684,2026.075045000,1008.821690000,102.123869900,21.984306070,296.337004500,369.399483200,71.558439460,2054.796810000,145.752673500
922,3.281359881,1971.174550000,1033.527424000,131.087969400,18.412727590,208.639321900,752.087454600,71.450076730,2975.921722000,219.885613100
923,2.918288855,1995.911717000,372.437041900,99.611375960,18.742287680,290.587931300,759.997341500,70.494264170,2658.418253000,259.269490300
924,1.862875174,1993.662575000,102.490024600,142.797270900,24.154224820,354.890073600,26.053940720,74.553726440,2100.602732000,211.743889600
925,0.827015716,1920.051313000,753.465776700,106.790625000,21.203769380,270.244342300,260.479216100,74.995439480,1646.220592000,188.628412700
926,2.520207136,1913.849905000,785.081499200,136.906079700,22.087453990,219.076489100,340.839701900,73.602042940,2729.891656000,182.193280100
927,3.582426284,1981.625629000,130.017404400,91.479721180,18.686047690,257.683616100,505.951020600,71.471783500,2925.799730000,187.134922800
928,2.798703342,1964.920406000,255.224631900,83.673267140,20.269847260,238.140328600,153.120170500,75.515487430,2250.116651000,344.243989000
929,2.443481541,1963.353431000,597.205242800,92.622197920,22.678594170,314.813080800,787.225179400,74.505584320,2594.911946000,124.256127200
930,4.049573904,2035.814462000,1220.275259000,144.630751800,19.884970860,312.624557700,696.065452900,73.509936250,2667.775114000,303.046780600
931,4.059770269,2038.637830000,1206.794214000,131.982144300,22.855779700,278.205872900,172.665275800,76.269288820,1573.840762000,223.926756000
932,4.902685764,2039.958178000,241.163307000,116.071311600,20.469181960,267.642008700,640.050776700,67.830655940,1906.934107000,256.784428200
933,0.749223221,1957.475842000,339.749223700,117.964024700,23.110370920,385.894770500,153.760597100,76.292710890,2391.972949000,234.213528600
934,2.993375516,1995.385197000,1284.272932000,86.823680170,20.970715250,286.485704900,421.111176900,70.905698110,2777.333761000,191.977726000
935,3.252860836,1999.510771000,283.553887400,138.055115900,21.420069900,305.458970600,730.455177900,77.896325400,2690.590606000,163.257832600
936,2.807028480,2029.296906000,993.859728500,74.690667300,27.292549920,226.555875800,547.516758700,71.680993900,2528.082238000,220.732220100
937,2.692486940,1989.516306000,408.332859600,38.668500330,19.431858520,285.364447900,80.275334710,75.312291970,1811.860024000,82.583161430
938,0.960288082,1910.769529000,80.081587880,150.647887800,26.817201010,403.652860900,756.286683700,75.547761170,2650.839969000,307.937257700
939,2.721732934,2011.759068000,73.758469220,81.061682740,20.607459850,305.212446200,696.309114500,67.500994730,1949.601194000,243.832704700
940,2.293453160,1958.143379000,1074.872383000,126.548630700,24.746486100,275.626370200,342.025105500,74.139028880,2935.459368000,202.444256900
941,2.678458970,1979.306476000,327.695625100,103.340742300,20.474661300,298.927841700,639.888389400,70.505912610,2567.992992000,201.672720200
942,2.073302853,1900.066783000,963.083131900,146.886862800,23.904846460,301.761933900,633.032742700,75.739821940,2595.927037000,325.533490800
943,5.210442439,1944.237167000,1267.371475000,149.950552900,23.570151470,306.825522800,638.506517000,72.797570040,2210.027908000,231.754649700
944,2.397285682,1819.808597000,584.349849300,112.520527500,23.579625050,248.604676600,786.024089300,72.570919130,2611.787961000,119.516420200
945,2.313264498,1855.680584000,1080.190979000,92.537215330,24.901111370,261.345442700,443.164680600,75.162207600,2948.968467000,227.843199800
946,3.385437941,1969.890172000,852.545329500,57.381604850,21.507400910,277.136900800,487.828397500,72.622865920,2991.137178000,192.702800400
947,2.978942664,2021.145909000,79.674563950,120.317733800,22.471660220,348.307447400,397.320130600,74.693066470,1857.018613000,198.635644200
948,1.779382340,1848.842719000,819.309757100,106.035122400,23.334835380,278.021379400,296.688468900,72.997467630,2298.985700000,267.948692900
949,4.235150109,1896.989715000,640.102357200,99.289584480,20.660266990,319.489832900,997.841227100,76.024589130,3285.891430000,273.869925500
950,3.353945146,1964.801437000,608.673260100,163.985672200,23.393889410,276.710020600,714.818312700,71.237408400,3321.035587000,197.328325300
951,3.399959671,1945.987320000,650.249397500,108.599976300,17.046895510,232.605853300,66.298831690,71.597343230,2521.716179000,151.185023000
952,2.502333373,1955.514739000,538.601206800,99.218383760,19.974965650,283.150588000,38.644659910,71.367576590,2480.406485000,245.481246800
953,3.170243849,1919.333909000,876.772075100,107.850574200,24.152743860,253.127720600,162.952787600,75.966375630,3094.445102000,322.266100600
954,3.355689793,1928.201198000,406.713751600,73.281328590,22.178028690,224.363231200,281.827992800,68.673273210,1510.387833000,168.070776600
955,2.991599273,1907.726821000,858.367790100,101.829732400,20.996439020,321.055842000,149.105430100,73.385782350,2023.526124000,188.576807600
956,2.938042850,1898.477488000,483.432499700,166.346757900,22.560246570,314.462313800,383.784637000,69.217723040,3430.837132000,304.805800400
957,1.802843388,2033.968820000,110.542241300,86.191443490,22.683747890,323.021018100,408.601382200,74.588556220,2980.611555000,286.203552000
958,2.633181374,1980.680537000,339.957348600,192.334469500,20.624966250,332.949266900,910.544705100,72.031025020,3477.625831000,301.217753500
959,2.263185836,1927.067581000,1191.498362000,82.452022840,24.391330950,256.273022700,294.814619200,77.995289200,2758.414767000,241.620617400
960,4.240160080,1996.116514000,793.385292900,127.662084300,22.453239180,287.870094500,963.019004500,75.676481060,2560.932643000,294.773469800
961,2.018012602,1899.372852000,644.031113000,118.901864300,20.690131660,297.377188400,99.792032500,70.306704060,2411.366964000,182.518984800
962,2.762915735,1913.867589000,563.739823100,107.950548600,18.157627050,320.606021000,712.932497400,70.423834580,2880.328479000,176.635530200
963,2.978307253,1939.350010000,801.877332800,47.233415580,19.948741450,385.697799200,862.813875800,76.586049710,3167.779711000,303.456986300
964,2.695937111,1993.544328000,402.032451900,131.532947200,25.275126780,338.463812700,819.961314500,74.977722660,2120.968913000,311.066776500
965,2.864568115,2011.164986000,1224.526540000,115.639182300,18.218291510,341.758887800,969.003020200,75.568206250,3248.094836000,224.963194300
966,3.499305670,1909.648992000,747.004366100,163.931175900,21.221073550,321.999996400,1116.165781000,70.194666440,3129.063740000,216.784938900
967,4.041425931,2050.373492000,839.225368700,107.784531100,21.940330420,258.828548400,37.418966770,71.093809930,3040.615275000,214.329895200
968,2.675982139,1959.139448000,754.583603000,83.885445450,20.917957230,230.319583100,407.444089900,73.820617390,2545.408327000,240.584141400
969,3.645758587,1901.683064000,794.645080400,85.105834890,26.505056860,275.537572600,1023.231568000,77.039750460,3022.396628000,250.105401400
970,2.279886466,1946.473054000,1008.415902000,151.684920600,23.267755940,293.317127100,282.038384700,72.762975820,2309.233746000,211.029670600
971,2.169073839,1889.513179000,803.346468700,132.528295100,24.075554670,323.153659500,450.429299900,75.336916800,2147.576085000,244.606069600
972,0.998971240,2003.841846000,501.504306800,157.818752200,20.350600910,261.670289600,928.179874300,74.769350680,3375.202764000,182.599403700
973,4.641348285,1919.387330000,860.119684800,123.763854900,24.154968760,267.384532300,584.631991800,70.404194600,1942.757151000,171.180735800
974,3.200923566,1996.818395000,762.681497800,141.580522800,22.505506200,298.788332200,92.926444890,72.194782080,2395.124733000,219.367539200
975,3.164085148,1949.183593000,400.354122700,108.803909700,20.841163870,278.737546900,771.326152100,75.512030870,1590.786556000,176.399663000
976,3.134120366,1988.515768000,1096.840215000,118.811182900,19.523510560,261.702487400,469.978983300,68.239169100,2224.676584000,243.356942600
977,2.531956516,1919.056276000,400.710372400,58.261873620,19.875442500,286.139430300,177.579904200,78.914896720,2804.358776000,216.774102500
978,3.326890847,2011.609966000,1056.778632000,117.355194900,20.608608680,322.136138200,282.614376300,80.384924120,2608.529461000,158.343594500
979,2.162066541,2012.590171000,884.234350400,87.244688550,23.508582340,300.890985000,520.599308300,77.633719890,2412.645038000,203.995287100
980,2.576997398,2012.504141000,303.957981300,105.604954400,21.930317060,292.175064800,545.141835000,76.663827240,2462.976345000,214.832138700
981,1.765106782,2116.800503000,850.754127700,108.868966200,25.160541140,354.183156400,727.081897500,76.445386730,2441.190032000,201.081697300
982,3.618793797,1995.502338000,97.733725580,80.330848730,24.635630550,346.526656800,660.247949900,72.366221030,2618.950646000,253.199441000
983,3.112639373,1977.562320000,749.517231500,115.389521500,18.576796880,304.533285500,581.932325900,73.537662980,2351.873255000,126.075224400
984,0.968086542,2008.874066000,1076.741766000,81.927825030,23.528344160,320.803710600,547.908086100,72.848475160,2137.271408000,204.086338900
985,1.591403022,2041.440456000,60.474889020,91.382593270,20.137052640,267.182883800,912.034153700,75.516724080,3394.707213000,256.222369200
986,4.266123887,2016.191577000,790.467152900,99.558218980,20.224392710,250.536788000,995.196277000,71.983363350,2223.664449000,190.597750500
987,4.397730045,1991.707864000,962.135963600,106.179379100,23.404660550,355.176984500,531.152675300,75.101887720,3579.265523000,132.360669200
988,3.106633655,1884.734983000,563.568192100,160.433234300,26.809241460,354.325741100,245.593927400,72.812556290,2135.779172000,275.412754900
989,2.041112667,1977.661795000,817.549960000,169.091633900,22.128387880,243.067123300,793.650289200,79.303987760,2399.301322000,161.751860000
990,3.513741867,1912.873673000,535.325944200,115.654547000,26.605044740,264.335482800,350.233826500,75.882142800,1958.895808000,257.193836700
991,1.951223674,1992.644115000,661.574466600,114.162319300,23.091373770,273.535419000,833.694773500,73.623394590,2518.310162000,187.671301300
992,3.149830474,1990.040709000,614.604118700,79.861146490,18.488102890,372.176154700,312.019469500,68.605129030,2432.224212000,172.091920300
993,3.322189463,2077.533969000,37.307534550,86.227219390,21.314494340,325.387183200,257.855074500,73.618566250,3267.660952000,297.760541900
994,3.824131087,1923.255135000,763.917381100,139.248220800,25.604558590,246.852112100,184.457314500,68.535598850,2331.299167000,295.850429900
995,3.106913621,1936.790109000,522.757003200,112.087095000,18.908770260,246.180561800,409.909361000,73.543128480,2198.536815000,254.154154300
996,3.000179744,2051.985270000,598.509917900,80.562969420,21.160317280,268.309721200,474.542056600,72.179526460,2399.318374000,312.536051700
997,2.683784181,1931.977478000,807.326742700,100.729283900,22.561681160,275.375286600,765.460065400,77.043897950,3520.741857000,137.055663100
998,4.338271842,1804.840230000,688.626357500,100.676846700,21.022841040,245.494031100,479.713182900,67.756823320,2303.703418000,216.744240300
999,4.405651459,1961.306244000,331.650106700,100.397741700,21.667993500,340.049055800,214.787629900,79.576464190,2710.759777000,246.404686000
1000,3.109130190,2019.939791000,855.877167600,125.654248800,22.788021740,323.766317600,585.456531900,82.525772990,2715.953011000,251.571333400
1001,3.955085665,1964.723136000,795.841068300,104.017326800,21.201764880,346.297203200,478.510413100,73.750718680,2720.673852000,158.800964800
1002,2.195568008,2076.471296000,180.945421500,114.926148300,22.587417690,285.319054800,712.126880400,70.780801600,1966.671431000,288.552218200
1003,3.006790105,2056.763874000,398.393550800,127.151367200,19.773727790,270.644700000,416.375464700,75.169985500,2080.605795000,187.760891400
1004,1.580432739,2038.289409000,767.897075300,83.191552710,25.627620470,249.612302600,774.578472900,71.279418120,2768.839085000,266.956744500
1005,3.810614337,1962.945629000,464.504503400,106.878545200,23.581907090,268.455146000,396.246146900,71.705299080,2691.561926000,219.589373500
1006,1.982362769,1969.700654000,537.186831600,106.340296000,25.106467850,298.200092400,269.269158900,74.577734470,2322.432527000,302.941713100
1007,3.748961573,2009.440875000,245.556406400,124.510076100,20.164884940,283.765767900,255.296268900,69.831301850,2588.875404000,224.716090900
1008,2.199958322,2035.926322000,1432.754588000,79.491398200,18.888496600,277.001756300,394.155471000,73.268804590,3689.223681000,345.065258300
1009,3.679310119,1953.873794000,1107.127572000,80.266497220,23.460926370,352.757373700,42.635235100,71.110425020,2577.812652000,248.677073500
1010,1.807045904,2063.471221000,1017.426571000,171.536327500,23.457787620,277.337195500,21.758724210,74.718832270,1930.684450000,269.976413000
1011,3.745658414,1878.166750000,386.619887600,92.834720480,22.973798420,245.443587500,84.154819910,73.560410770,2991.032680000,140.765807200
1012,3.991002877,1965.986740000,818.633764900,98.518834770,18.614239450,302.676828900,135.182395900,75.259887340,2099.783937000,259.848376200
1013,2.310394109,1931.146887000,554.010341400,96.749781860,22.146487060,214.827727100,56.242761480,78.143609240,1939.307550000,87.270139340
1014,1.646235454,2014.772547000,841.064806500,102.979905800,21.073366680,271.490843100,615.168126800,79.154468940,2518.516089000,232.428213700
1015,2.806563271,1872.864660000,996.018682700,146.199193800,21.559289860,313.900486400,799.634089500,72.815552090,2443.482888000,307.265171800
1016,3.745861643,1914.629424000,680.683701100,110.979100100,25.922634860,309.796388200,628.364550000,76.030554690,2466.925422000,152.184720400
1017,2.758727432,2000.506141000,934.564387600,143.021859100,21.379517960,273.852679100,65.105965280,67.633751830,3102.539548000,229.780372200
1018,2.271346377,1952.087902000,912.855545000,86.992182570,20.123248670,324.774576000,209.198699600,73.090960830,2387.292495000,125.007668600
1019,3.444022328,2050.089171000,444.732633600,145.981978200,19.599768690,254.215400800,350.660830000,72.920826840,2360.392784000,117.730098600
1020,3.280604476,1972.372865000,416.836523500,110.533477400,23.957501590,248.423046900,740.142791000,74.734343700,2662.906040000,236.606764100
1021,3.705351215,2066.799773000,741.475516700,141.397962800,19.246944740,275.779839600,641.468152200,74.042708420,2071.715856000,197.126066700
1022,3.808020036,1890.413468000,417.316232000,129.183416300,27.474763020,300.952707700,758.747881900,74.309704000,2856.328932000,194.754342300
